created,value,europeana_id,upvotes,downvotes,recommendation
13.02.2026,virgin mary,KYD1711,9,0,accept
13.02.2026,blue undergarment,KYD1711,7,1,accept
22.03.2026,Madonna Della Strada,KYD1711,12,3,accept
22.03.2026,The Most Holy Mother of God,KYD1711,10,0,accept
27.03.2026,a red ground covered with a yellow simple ornament,KYD1711,9,0,accept
13.02.2026,yellow garment,KYD1711,10,0,accept
29.03.2026,Decorative flowers,KYD1711,4,0,accept
13.02.2026,our lady of pochaiv,KYD1712,10,0,accept
27.03.2026,Infant Jesus,KYD1712,11,0,accept
13.02.2026,jeweled crown,KYD1712,12,0,accept
27.03.2026,four decorative flowers,KYD1712,8,0,accept
29.03.2026,Patterned background,KYD1712,4,0,accept
13.02.2026,simple white garment,KYD1712,6,0,accept
13.02.2026,virgin mary,KYD1712,5,3,accept
27.03.2026,Virgin Mary,KYD1712,9,0,accept
13.02.2026,painted wooden icon,KYD1712,11,0,accept
13.02.2026,infant jesus,KYD1712,0,0,unknown
13.02.2026,golden halo,KYD1712,11,0,accept
13.02.2026,icon,KYD1712,13,0,accept
13.02.2026,paint wear,KYD1712,7,0,accept
13.02.2026,red robe with gold trim,KYD1712,12,0,accept
13.02.2026,cracks,KYD1712,4,3,accept
27.03.2026,The Mother of God Eleusa,KYD1712,7,1,accept
13.02.2026,martyr,KYD1713,12,0,accept
29.03.2026,Building at background,KYD1713,4,0,accept
13.02.2026,paint damage,KYD1713,8,0,accept
13.02.2026,chalice,KYD1713,10,0,accept
13.02.2026,"damaged, wooden icon",KYD1713,8,0,accept
13.02.2026,dark robe with gold trim,KYD1713,8,0,accept
29.03.2026,Patterned background,KYD1713,4,0,accept
13.02.2026,crowned female figure,KYD1713,12,0,accept
13.02.2026,golden halo,KYD1713,11,0,accept
29.03.2026,Crown,KYD1713,4,0,accept
13.02.2026,red cloak,KYD1713,8,0,accept
27.03.2026,Saint,KYD1713,10,0,accept
13.02.2026,the great martyr varvara,KYD1713,11,0,accept
13.02.2026,visible vertical cracks,KYD1713,10,0,accept
13.02.2026,icon,KYD1713,13,0,accept
29.03.2026,Decorative flowers,KYD1713,4,0,accept
27.03.2026,Floral pattern,KYD1714,10,0,accept
13.02.2026,pink roses,KYD1714,12,0,accept
13.02.2026,halo,KYD1714,0,0,unknown
13.02.2026,peeling paint,KYD1714,9,0,accept
13.02.2026,small object,KYD1714,4,3,accept
13.02.2026,green leaves,KYD1714,11,0,accept
13.02.2026,the virgin mary,KYD1714,15,0,accept
13.02.2026,icon,KYD1714,15,0,accept
27.03.2026,Assuage My Sorrows,KYD1714,8,0,accept
13.02.2026,cracks,KYD1714,10,0,accept
13.02.2026,woman,KYD1714,12,0,accept
13.02.2026,dark veil,KYD1714,10,0,accept
13.02.2026,dark robe,KYD1714,9,0,accept
27.03.2026,"The Mother of God ""Assuage My Sorrows""",KYD1714,8,0,accept
13.02.2026,red and gold details,KYD1714,6,1,accept
29.03.2026,Decorative flowers,KYD1715,4,0,accept
13.02.2026,virgin mary,KYD1715,13,0,accept
13.02.2026,cracks,KYD1715,7,0,accept
13.02.2026,white tunic,KYD1715,7,0,accept
13.02.2026,the blessed virgin – the burning bush,KYD1715,14,0,accept
13.02.2026,golden halos,KYD1715,12,0,accept
13.02.2026,infant jesus,KYD1715,13,0,accept
13.02.2026,icon,KYD1715,14,0,accept
13.02.2026,decorative octagonal frame,KYD1715,8,0,accept
13.02.2026,red robe,KYD1715,10,0,accept
13.02.2026,blue garment,KYD1715,2,4,reject
27.03.2026,Mandorla,KYD1715,7,0,accept
13.02.2026,paint loss,KYD1715,8,0,accept
22.03.2026,I Am the True Vine,KYD1716,8,1,accept
13.02.2026,chalice,KYD1716,8,0,accept
27.03.2026,Cross,KYD1716,12,0,accept
13.02.2026,jesus christ - vine,KYD1716,13,0,accept
29.03.2026,Blured halo,KYD1716,4,0,accept
13.02.2026,red cloth,KYD1716,9,0,accept
13.02.2026,bare-chested,KYD1716,9,0,accept
13.02.2026,central figure,KYD1716,4,2,accept
27.03.2026,Vines,KYD1716,10,0,accept
13.02.2026,two angels,KYD1716,13,0,accept
13.02.2026,damage,KYD1716,8,1,accept
22.03.2026,Holy Trinity,KYD1716,3,5,reject
13.02.2026,icon,KYD1716,12,0,accept
29.03.2026,Grape vine,KYD1716,4,0,accept
13.02.2026,cracking,KYD1716,9,0,accept
13.02.2026,staff,KYD1716,2,5,reject
13.02.2026,religious icon,KYD1716,12,0,accept
19.03.2026,St Nicholas,KYD1717,7,5,accept
13.02.2026,paint loss,KYD1717,9,0,accept
13.02.2026,st. michael,KYD1717,10,2,accept
13.02.2026,book,KYD1717,11,0,accept
13.02.2026,cracks,KYD1717,10,0,accept
29.03.2026,Decorative flowers,KYD1717,4,0,accept
13.02.2026,icon,KYD1717,14,0,accept
13.02.2026,bearded man,KYD1717,10,0,accept
13.02.2026,religious attire,KYD1717,15,0,accept
13.02.2026,red robe with gold trim,KYD1717,8,0,accept
13.02.2026,golden halo,KYD1717,15,0,accept
13.02.2026,red and gold mitre,KYD1717,11,0,accept
29.03.2026,Patterned background,KYD1717,4,0,accept
27.03.2026,Blessing,KYD1717,9,0,accept
29.03.2026,Golden halo,KYD1718,4,0,accept
29.03.2026,Blessing,KYD1718,4,0,accept
13.02.2026,icon,KYD1718,14,0,accept
13.02.2026,red mitre,KYD1718,9,1,accept
13.02.2026,saint nicholas,KYD1718,11,2,accept
13.02.2026,eastern orthodox icon,KYD1718,13,0,accept
13.02.2026,red vestments with gold trim,KYD1718,9,0,accept
13.02.2026,white beard,KYD1718,10,1,accept
13.02.2026,painted wooden icon,KYD1718,12,0,accept
13.02.2026,cracks,KYD1718,10,0,accept
13.02.2026,paint wear,KYD1718,11,0,accept
13.02.2026,signs of age,KYD1718,11,0,accept
29.03.2026,Patterned background,KYD1718,4,0,accept
13.02.2026,book,KYD1718,10,0,accept
29.03.2026,Decorative flowers,KYD1718,4,0,accept
29.03.2026,Cross,KYD1718,4,0,accept
13.02.2026,st. michael,KYD1718,8,2,accept
29.03.2026,spoon,KYD1719,4,0,accept
29.03.2026,Decorative flowers,KYD1719,4,0,accept
13.02.2026,staff,KYD1719,2,5,reject
13.02.2026,saint,KYD1719,14,0,accept
27.03.2026,Ornamental background,KYD1719,10,0,accept
13.02.2026,st. pantaleimon,KYD1719,14,0,accept
27.03.2026,book,KYD1719,6,3,accept
13.02.2026,dark garment,KYD1719,7,0,accept
29.03.2026,Box,KYD1719,4,0,accept
13.02.2026,cracks,KYD1719,6,0,accept
13.02.2026,halo,KYD1719,12,0,accept
13.02.2026,wood grain,KYD1719,6,0,accept
27.03.2026,floral pattern,KYD1719,8,0,accept
13.02.2026,icon,KYD1719,14,0,accept
13.02.2026,red robe,KYD1719,12,0,accept
13.02.2026,icon,KYD1720,12,0,accept
13.02.2026,coronation of the virgin,KYD1720,14,0,accept
22.03.2026,Holy Trinity,KYD1720,11,0,accept
13.02.2026,peeling,KYD1720,8,0,accept
13.02.2026,golden crown,KYD1720,11,0,accept
13.02.2026,figure in red drapery,KYD1720,8,0,accept
13.02.2026,red drapery,KYD1720,11,0,accept
13.02.2026,yellow triangular shape,KYD1720,10,0,accept
13.02.2026,central figure,KYD1720,2,5,reject
13.02.2026,golden halo,KYD1720,2,7,reject
13.02.2026,paint cracking,KYD1720,8,0,accept
13.02.2026,green robe,KYD1720,10,0,accept
29.03.2026,Cross,KYD1720,3,0,accept
13.02.2026,red garment,KYD1720,10,0,accept
13.02.2026,white dove,KYD1720,11,0,accept
13.02.2026,religious scene,KYD1720,11,0,accept
13.02.2026,bearded man,KYD1720,10,0,accept
13.02.2026,visible vertical cracks,KYD1721,10,0,accept
13.02.2026,christ child,KYD1721,11,0,accept
29.03.2026,Decorative flowers,KYD1721,4,0,accept
29.03.2026,Patterned background,KYD1721,4,0,accept
27.03.2026,Orans,KYD1721,9,0,accept
13.02.2026,oval,KYD1721,5,2,accept
13.02.2026,damage,KYD1721,8,0,accept
13.02.2026,green robe,KYD1721,5,0,accept
13.02.2026,depiction of the virgin holding the christ child,KYD1721,3,6,reject
13.02.2026,virgin mary,KYD1721,11,0,accept
27.03.2026,Platytera ton Ouranon,KYD1721,8,0,accept
13.02.2026,our lady of the sign,KYD1721,13,0,accept
13.02.2026,red veil,KYD1721,12,0,accept
13.02.2026,golden halo,KYD1721,12,0,accept
13.02.2026,wooden icon,KYD1721,13,0,accept
13.02.2026,icon,KYD1721,15,0,accept
29.03.2026,Patterned background,KYD1722,4,0,accept
27.03.2026,Orans,KYD1722,10,0,accept
13.02.2026,wooden surface,KYD1722,10,0,accept
13.02.2026,"dark, vertical streak",KYD1722,6,0,accept
13.02.2026,cracks,KYD1722,10,0,accept
29.03.2026,Decorative flowers,KYD1722,4,0,accept
13.02.2026,our lady of the sign,KYD1722,14,0,accept
13.02.2026,green robe,KYD1722,7,0,accept
13.02.2026,icon,KYD1722,16,0,accept
13.02.2026,floral ornament,KYD1722,7,2,accept
13.02.2026,infant jesus,KYD1722,15,0,accept
13.02.2026,virgin mary,KYD1722,15,0,accept
13.02.2026,golden halo,KYD1722,12,0,accept
27.03.2026,Orans type,KYD1722,7,0,accept
13.02.2026,red robe,KYD1722,11,0,accept
27.03.2026,Platytera ton Ouranon,KYD1722,7,0,accept
02.04.2026,Roses,KYD1723,2,0,accept
13.02.2026,christ pantocrator,KYD1723,16,0,accept
27.03.2026,Floral background,KYD1723,13,0,accept
13.02.2026,damaged,KYD1723,12,0,accept
13.02.2026,open book,KYD1723,14,0,accept
13.02.2026,golden halo,KYD1723,13,0,accept
13.02.2026,red and gold robe,KYD1723,5,4,accept
13.02.2026,icon,KYD1723,16,0,accept
13.02.2026,two-part wooden icon,KYD1723,2,7,reject
13.02.2026,red apples,KYD1723,2,9,reject
13.02.2026,green leaves,KYD1723,11,0,accept
27.03.2026,Saint Michael,KYD1724,7,2,accept
13.02.2026,st. michael,KYD1724,0,0,unknown
13.02.2026,dark ornate mitre,KYD1724,11,0,accept
13.02.2026,book,KYD1724,10,0,accept
13.02.2026,cross,KYD1724,11,0,accept
13.02.2026,floral patterns,KYD1724,11,0,accept
19.03.2026,St. Nicholas,KYD1724,11,1,accept
13.02.2026,dark robe with gold embroidery,KYD1724,11,0,accept
29.03.2026,Brown background,KYD1724,4,0,accept
29.03.2026,Decorative flowers,KYD1724,4,0,accept
29.03.2026,Blessing,KYD1724,4,0,accept
13.02.2026,wear,KYD1724,5,0,accept
13.02.2026,visible cracks,KYD1724,9,0,accept
13.02.2026,small decorated shield,KYD1724,7,0,accept
13.02.2026,split down the middle,KYD1724,5,1,accept
13.02.2026,traditional orthodox style,KYD1724,7,0,accept
29.03.2026,Brown halo,KYD1724,4,0,accept
13.02.2026,wooden icon,KYD1724,14,0,accept
13.02.2026,saint,KYD1724,14,0,accept
13.02.2026,icon,KYD1724,14,0,accept
13.02.2026,vertical crack running through the center,KYD1724,7,0,accept
13.02.2026,damage on virgin's hands,KYD1725,7,0,accept
13.02.2026,pomegranates,KYD1725,3,7,reject
13.02.2026,golden halos,KYD1725,12,0,accept
13.02.2026,our lady of the way,KYD1725,12,0,accept
29.03.2026,Darck background,KYD1725,4,0,accept
13.02.2026,visible wood grain,KYD1725,11,0,accept
13.02.2026,red veil,KYD1725,11,0,accept
27.03.2026,Hodegetria,KYD1725,8,0,accept
29.03.2026,Decorative flowers,KYD1725,4,0,accept
13.02.2026,wooden icon,KYD1725,10,0,accept
13.02.2026,white dress,KYD1725,10,0,accept
13.02.2026,icon,KYD1725,14,0,accept
13.02.2026,virgin mary,KYD1725,8,0,accept
13.02.2026,damage on virgin's face,KYD1725,7,0,accept
13.02.2026,red robe with gold trim,KYD1725,8,0,accept
13.02.2026,infant jesus,KYD1725,14,0,accept
29.03.2026,Dark background,KYD1726,4,0,accept
29.03.2026,Decorative flowers,KYD1726,4,0,accept
13.02.2026,cracks,KYD1726,8,0,accept
13.02.2026,virgin mary,KYD1726,13,0,accept
13.02.2026,red veil,KYD1726,11,0,accept
13.02.2026,icon,KYD1726,14,0,accept
13.02.2026,infant jesus,KYD1726,13,0,accept
13.02.2026,golden halo,KYD1726,11,0,accept
13.02.2026,red robe,KYD1726,11,0,accept
13.02.2026,paint loss,KYD1726,10,0,accept
13.02.2026,light-colored garment,KYD1726,4,3,accept
13.02.2026,bogorodica trojerucica,KYD1726,13,0,accept
27.03.2026,The Mother of God of the Three Hands,KYD1726,9,0,accept
27.03.2026,Infant,KYD1727,13,0,accept
13.02.2026,scroll,KYD1727,2,7,reject
13.02.2026,bearded man,KYD1727,11,0,accept
13.02.2026,visible damage,KYD1727,7,0,accept
13.02.2026,dark robes,KYD1727,10,0,accept
29.03.2026,Decorative flower,KYD1727,5,0,accept
13.02.2026,icon,KYD1727,16,0,accept
13.02.2026,st. justinian,KYD1727,15,0,accept
13.02.2026,book,KYD1727,12,0,accept
27.03.2026,Patterned wall,KYD1727,10,0,accept
13.02.2026,black hat,KYD1727,2,7,reject
29.03.2026,Red curtain,KYD1727,5,0,accept
13.02.2026,table,KYD1727,10,0,accept
13.02.2026,religious icon,KYD1728,9,0,accept
13.02.2026,angel gabriel,KYD1728,8,0,accept
13.02.2026,wood,KYD1728,8,0,accept
13.02.2026,oval-shaped,KYD1728,9,0,accept
13.02.2026,visible cracks,KYD1728,8,0,accept
13.02.2026,virgin mary,KYD1728,13,0,accept
13.02.2026,golden halos,KYD1728,11,0,accept
27.03.2026,Child Christ,KYD1728,10,0,accept
13.02.2026,white cloth,KYD1728,7,0,accept
13.02.2026,infant jesus,KYD1728,13,0,accept
13.02.2026,icon,KYD1728,8,0,accept
13.02.2026,the blessed virgin with a baby in the image of madonna,KYD1728,9,0,accept
13.02.2026,wear,KYD1728,7,1,accept
13.02.2026,green robe,KYD1728,7,0,accept
13.02.2026,light-colored head covering,KYD1728,7,0,accept
13.02.2026,madonna,KYD1728,8,0,accept
13.02.2026,baby,KYD1728,9,0,accept
13.02.2026,paint drips,KYD1729,2,4,reject
29.03.2026,Sword,KYD1729,4,0,accept
13.02.2026,female figure,KYD1729,11,0,accept
29.03.2026,Decorative flowers,KYD1729,4,0,accept
13.02.2026,chalice,KYD1729,10,0,accept
13.02.2026,icon,KYD1729,15,0,accept
13.02.2026,dark blue or green robe,KYD1729,9,0,accept
13.02.2026,saint varvara,KYD1729,14,0,accept
27.03.2026,Barocco ornament,KYD1729,9,0,accept
13.02.2026,cracks,KYD1729,7,0,accept
27.03.2026,Crown,KYD1729,11,0,accept
13.02.2026,religious icon,KYD1729,13,0,accept
13.02.2026,red cloak,KYD1729,7,0,accept
13.02.2026,significant deterioration,KYD1729,7,0,accept
13.02.2026,saint,KYD1729,15,0,accept
13.02.2026,the blessed virgin – the burning bush,KYD1730,7,2,accept
29.03.2026,Stars on background,KYD1730,4,0,accept
13.02.2026,red veil,KYD1730,5,2,accept
27.03.2026,cherubic heads,KYD1730,11,0,accept
13.02.2026,book,KYD1730,8,1,accept
13.02.2026,green garment,KYD1730,7,1,accept
27.03.2026,Mandorla,KYD1730,7,0,accept
13.02.2026,painted wooden icon,KYD1730,12,0,accept
13.02.2026,signs of age,KYD1730,7,0,accept
13.02.2026,virgin mary,KYD1730,15,0,accept
13.02.2026,infant jesus,KYD1730,15,0,accept
13.02.2026,damage,KYD1730,4,2,accept
27.03.2026,The Mother of God in Glory with the Christ Child,KYD1730,9,0,accept
13.02.2026,icon,KYD1730,13,0,accept
27.03.2026,Shield,KYD1731,9,0,accept
13.02.2026,icon,KYD1731,14,0,accept
13.02.2026,red cloak,KYD1731,12,0,accept
27.03.2026,Wings,KYD1731,11,0,accept
13.02.2026,vertical crack,KYD1731,9,0,accept
27.03.2026,Armor,KYD1731,10,0,accept
13.02.2026,damaged,KYD1731,11,0,accept
13.02.2026,the archistratigus michael,KYD1731,15,0,accept
13.02.2026,cracked,KYD1731,10,0,accept
13.02.2026,painting,KYD1731,11,0,accept
13.02.2026,crown,KYD1731,10,0,accept
13.02.2026,sword,KYD1731,10,0,accept
29.03.2026,"""Zig-zag"" halo over the nimbus",KYD1732,8,0,accept
13.02.2026,icon,KYD1732,16,0,accept
13.02.2026,"damaged, painted icon",KYD1732,11,0,accept
13.02.2026,golden halo,KYD1732,13,0,accept
13.02.2026,infant jesus,KYD1732,14,0,accept
13.02.2026,red and blue robe with gold trim,KYD1732,10,0,accept
13.02.2026,virgin mary,KYD1732,12,0,accept
13.02.2026,visible cracks,KYD1732,9,0,accept
13.02.2026,yellow garment,KYD1732,10,0,accept
13.02.2026,paint damage,KYD1732,11,0,accept
13.02.2026,our lady of the way,KYD1732,14,0,accept
13.02.2026,damage,KYD1733,5,2,accept
27.03.2026,Spear,KYD1733,11,0,accept
27.03.2026,Saint,KYD1733,11,0,accept
13.02.2026,religious icon,KYD1733,8,0,accept
13.02.2026,golden crown,KYD1733,8,0,accept
13.02.2026,st. john the,KYD1733,7,1,accept
27.03.2026,John the Warrior,KYD1733,10,0,accept
29.03.2026,Golden halo,KYD1733,4,0,accept
13.02.2026,st. john the soldier,KYD1733,8,1,accept
27.03.2026,John the Soldier,KYD1733,12,0,accept
13.02.2026,red robe,KYD1733,12,0,accept
13.02.2026,visible signs of age,KYD1733,7,1,accept
13.02.2026,staff,KYD1733,2,6,reject
13.02.2026,bearded man,KYD1733,11,0,accept
29.03.2026,"""Zig-zag"" halo over the nimbus",KYD1733,4,0,accept
13.02.2026,icon,KYD1733,11,0,accept
13.02.2026,cross,KYD1733,12,0,accept
13.02.2026,mother,KYD1734,6,2,accept
13.02.2026,chalice,KYD1734,3,6,reject
13.02.2026,icon,KYD1734,11,0,accept
29.03.2026,Decorative flowers,KYD1734,4,0,accept
13.02.2026,crucifixion,KYD1734,11,0,accept
13.02.2026,signs of age,KYD1734,9,0,accept
13.02.2026,red robe,KYD1734,10,0,accept
13.02.2026,religious scene,KYD1734,9,0,accept
29.03.2026,Dark green background,KYD1734,4,0,accept
13.02.2026,bearded man,KYD1734,9,0,accept
13.02.2026,infant jesus,KYD1734,10,0,accept
13.02.2026,virgin mary,KYD1734,10,0,accept
13.02.2026,crown,KYD1734,9,0,accept
13.02.2026,saint,KYD1734,10,0,accept
13.02.2026,damage,KYD1734,6,2,accept
13.02.2026,two figures,KYD1734,2,7,reject
13.02.2026,saint michael,KYD1734,9,1,accept
13.02.2026,"the crucifixion, mother and child, and saint michael",KYD1734,8,1,accept
13.02.2026,child,KYD1734,5,3,accept
13.02.2026,jesus,KYD1734,10,0,accept
13.02.2026,peeling,KYD1735,8,0,accept
13.02.2026,man,KYD1735,10,0,accept
13.02.2026,religious icon,KYD1735,12,0,accept
13.02.2026,pink and black robe,KYD1735,8,0,accept
13.02.2026,woman,KYD1735,9,0,accept
13.02.2026,coronation of the virgin,KYD1735,15,0,accept
13.02.2026,cross,KYD1735,13,0,accept
13.02.2026,icon,KYD1735,15,0,accept
13.02.2026,paint cracking,KYD1735,10,0,accept
13.02.2026,green robe,KYD1735,10,0,accept
27.03.2026,Trinity,KYD1735,10,0,accept
27.03.2026,Dove,KYD1735,9,0,accept
13.02.2026,saint michael,KYD1736,12,1,accept
13.02.2026,icon,KYD1736,13,0,accept
13.02.2026,martyr,KYD1736,12,0,accept
13.02.2026,saint,KYD1736,13,0,accept
13.02.2026,yellow and red robe,KYD1736,8,0,accept
13.02.2026,paint damage,KYD1736,8,0,accept
27.03.2026,Dark green ornaments,KYD1736,10,0,accept
13.02.2026,crowned woman,KYD1736,9,0,accept
13.02.2026,cracks,KYD1736,9,0,accept
13.02.2026,mother,KYD1736,10,0,accept
13.02.2026,man,KYD1736,10,0,accept
13.02.2026,book,KYD1736,10,0,accept
13.02.2026,chalice,KYD1736,10,0,accept
29.03.2026,Decorative flowers,KYD1736,4,0,accept
29.03.2026,Green background,KYD1736,4,0,accept
13.02.2026,woman,KYD1736,10,0,accept
13.02.2026,cloud,KYD1736,3,6,reject
13.02.2026,red and gold robe,KYD1736,7,2,accept
13.02.2026,the protection veil of the holy mother of god with the great martyr varvara and saint michael,KYD1736,12,1,accept
13.02.2026,signs of age,KYD1737,8,0,accept
29.03.2026,Golden halo,KYD1737,4,0,accept
29.03.2026,Blured halo,KYD1737,4,0,accept
13.02.2026,green crown,KYD1737,8,0,accept
13.02.2026,damage,KYD1737,8,0,accept
29.03.2026,Brown background,KYD1737,4,0,accept
29.03.2026,Crown,KYD1737,4,0,accept
13.02.2026,icon,KYD1737,12,0,accept
13.02.2026,saint,KYD1737,10,0,accept
13.02.2026,green cross,KYD1737,9,2,accept
13.02.2026,mother,KYD1737,9,0,accept
13.02.2026,golden cross,KYD1737,10,0,accept
13.02.2026,green and red robe,KYD1737,10,0,accept
13.02.2026,saint michael,KYD1737,12,1,accept
13.02.2026,red and gold crown,KYD1737,12,0,accept
13.02.2026,book,KYD1737,10,0,accept
13.02.2026,red and gold robe,KYD1737,9,0,accept
13.02.2026,staff,KYD1737,9,0,accept
13.02.2026,man,KYD1737,10,0,accept
13.02.2026,yellow and blue robe,KYD1737,11,0,accept
13.02.2026,the protection veil of the holy mother of god with the theodosius and saint michael,KYD1737,8,2,accept
29.03.2026,Clouds,KYD1737,4,0,accept
13.02.2026,woman,KYD1737,10,0,accept
13.02.2026,visible vertical cracks,KYD1738,12,0,accept
13.02.2026,crown,KYD1738,12,0,accept
13.02.2026,christ pantocrator,KYD1738,13,0,accept
13.02.2026,open book,KYD1738,12,0,accept
27.03.2026,Christ the Almighty,KYD1738,8,0,accept
29.03.2026,Black background,KYD1738,4,0,accept
13.02.2026,icon,KYD1738,12,0,accept
13.02.2026,paint damage,KYD1738,7,0,accept
29.03.2026,Decorative flowers,KYD1738,4,0,accept
13.02.2026,golden halo,KYD1738,11,0,accept
13.02.2026,blue cloak,KYD1738,8,0,accept
13.02.2026,jesus christ,KYD1738,8,0,accept
13.02.2026,damage,KYD1738,8,0,accept
27.03.2026,Christ the Teacher,KYD1738,8,1,accept
13.02.2026,signs of age,KYD1738,6,0,accept
13.02.2026,red robe,KYD1738,11,0,accept
29.03.2026,Blessing,KYD1738,4,0,accept
13.02.2026,"damaged, wooden icon",KYD1739,12,0,accept
13.02.2026,cracks,KYD1739,9,0,accept
13.02.2026,two angels,KYD1739,13,0,accept
27.03.2026,Christ the True Vine,KYD1739,9,0,accept
27.03.2026,Jesus withe grape,KYD1739,7,0,accept
29.03.2026,Cross,KYD1739,4,0,accept
13.02.2026,halo,KYD1739,6,3,accept
13.02.2026,chalice,KYD1739,10,0,accept
13.02.2026,crown of thorns,KYD1739,11,0,accept
13.02.2026,jesus christ,KYD1739,15,0,accept
13.02.2026,peeling paint,KYD1739,10,0,accept
13.02.2026,icon,KYD1739,15,0,accept
22.03.2026,I Am the True Vine,KYD1739,8,1,accept
13.02.2026,jesus christ - vine,KYD1739,14,0,accept
13.02.2026,damage,KYD1740,8,3,accept
27.03.2026,Damage,KYD1740,6,3,accept
13.02.2026,cross,KYD1740,15,0,accept
13.02.2026,poor condition,KYD1740,0,0,unknown
27.03.2026,Esoterics,KYD1740,4,5,reject
13.02.2026,painting,KYD1740,12,0,accept
13.02.2026,small object,KYD1740,6,0,accept
13.02.2026,icon,KYD1740,9,1,accept
29.03.2026,Chicks,KYD1740,4,0,accept
13.02.2026,visible cracks,KYD1740,6,3,accept
27.03.2026,Pelican,KYD1740,5,4,accept
13.02.2026,pelican,KYD1740,14,3,accept
29.03.2026,Chalice,KYD1740,4,0,accept
13.02.2026,scroll,KYD1740,6,0,accept
02.04.2026,sacrifice,KYD1740,2,0,accept
13.02.2026,visible cracks,KYD1741,10,0,accept
13.02.2026,cross,KYD1741,13,0,accept
13.02.2026,religious style,KYD1741,10,0,accept
22.03.2026,I Believe - the Symbol of Faith,KYD1741,10,0,accept
22.03.2026,The Creed,KYD1741,9,0,accept
13.02.2026,green tunic,KYD1741,12,0,accept
13.02.2026,st. paraskeva,KYD1741,12,0,accept
13.02.2026,red cloak,KYD1741,12,0,accept
13.02.2026,woman,KYD1741,12,0,accept
13.02.2026,long red hair,KYD1741,12,0,accept
13.02.2026,damage on hands,KYD1741,7,2,accept
13.02.2026,damage on face,KYD1741,9,0,accept
29.03.2026,Decorative flowers,KYD1741,4,0,accept
13.02.2026,golden halo,KYD1741,14,0,accept
13.02.2026,icon,KYD1741,14,0,accept
13.02.2026,orthodox,KYD1741,10,0,accept
29.03.2026,Patterned background,KYD1741,4,0,accept
13.02.2026,st. yuri the slayer of a dragon,KYD1742,9,0,accept
13.02.2026,red saddle,KYD1742,10,0,accept
13.02.2026,lance,KYD1742,8,0,accept
13.02.2026,saint george,KYD1742,0,0,unknown
13.02.2026,red and gold robe,KYD1742,9,0,accept
13.02.2026,st. yuri the,KYD1742,4,5,reject
27.03.2026,White horse,KYD1742,8,1,accept
13.02.2026,golden bridle,KYD1742,2,5,reject
13.02.2026,helmet,KYD1742,8,1,accept
27.03.2026,Spear,KYD1742,8,0,accept
13.02.2026,painted icon,KYD1742,11,0,accept
13.02.2026,visible signs of age and wear,KYD1742,2,7,reject
13.02.2026,white horse,KYD1742,13,0,accept
13.02.2026,icon,KYD1742,11,0,accept
29.03.2026,Dragon,KYD1742,4,0,accept
29.03.2026,Golden halo,KYD1742,4,0,accept
22.03.2026,St George,KYD1742,14,0,accept
29.03.2026,Decorative flowers,KYD1743,4,0,accept
19.03.2026,St Nicholas,KYD1743,11,0,accept
13.02.2026,crowned woman,KYD1743,11,0,accept
13.02.2026,figure in dark robe,KYD1743,9,1,accept
13.02.2026,dark robe,KYD1743,9,1,accept
13.02.2026,the protection veil of the holy mother of god with the theodosius and saint michael,KYD1743,9,1,accept
27.03.2026,floral pattern,KYD1743,11,0,accept
13.02.2026,figure in brown robe,KYD1743,6,0,accept
13.02.2026,chalice,KYD1743,9,0,accept
29.03.2026,Crown,KYD1743,4,0,accept
13.02.2026,damaged wooden icon,KYD1743,12,0,accept
13.02.2026,visible wood grain,KYD1743,12,0,accept
29.03.2026,Dark background,KYD1743,4,0,accept
13.02.2026,significant wear and tear,KYD1743,5,1,accept
13.02.2026,saint,KYD1743,13,0,accept
13.02.2026,mother,KYD1743,9,0,accept
13.02.2026,book,KYD1743,10,0,accept
27.03.2026,The veil of the Mother of God,KYD1743,12,0,accept
13.02.2026,icon,KYD1743,13,0,accept
19.03.2026,St Barbara,KYD1743,11,0,accept
27.03.2026,The protection of the Mother of God,KYD1743,9,0,accept
13.02.2026,peeling paint,KYD1743,9,0,accept
13.02.2026,dark robe with floral pattern,KYD1743,8,1,accept
13.02.2026,brown robe,KYD1743,6,0,accept
13.02.2026,saint michael,KYD1743,9,1,accept
13.02.2026,icon,KYD1744,16,0,accept
29.03.2026,Stylized crown,KYD1744,4,0,accept
27.03.2026,Sword,KYD1744,8,0,accept
13.02.2026,missing paint,KYD1744,10,0,accept
29.03.2026,Red and yellow painted frame,KYD1744,4,0,accept
13.02.2026,woman,KYD1744,11,0,accept
13.02.2026,staff,KYD1744,2,4,reject
13.02.2026,cracks,KYD1744,7,0,accept
29.03.2026,Dark background,KYD1744,4,0,accept
13.02.2026,saint,KYD1744,16,0,accept
13.02.2026,chalice,KYD1744,9,0,accept
13.02.2026,saint varvara,KYD1744,13,0,accept
13.02.2026,visible cracks,KYD1744,7,2,accept
13.02.2026,red and gold robe,KYD1744,8,0,accept
13.02.2026,peeling paint,KYD1744,7,0,accept
13.02.2026,wear,KYD1745,12,0,accept
13.02.2026,helmet,KYD1745,11,0,accept
13.02.2026,armor,KYD1745,12,0,accept
13.02.2026,the archistratigus michael,KYD1745,11,0,accept
13.02.2026,signs of age,KYD1745,10,0,accept
13.02.2026,staff,KYD1745,2,8,reject
13.02.2026,shield,KYD1745,3,8,reject
29.03.2026,Clouds on background,KYD1745,4,0,accept
