created,value,europeana_id,upvotes,downvotes,recommendation
13.02.2026,"damaged, aged painting",KYD1257,4,0,accept
13.02.2026,"dark, double-breasted military uniform",KYD1258,4,0,accept
13.02.2026,a young man in a uniform,KYD1258,4,0,accept
13.02.2026,painted portrait,KYD1258,4,0,accept
13.02.2026,buttons,KYD1258,4,0,accept
13.02.2026,gold trim,KYD1258,2,1,accept
13.02.2026,portrait of a young man in a uniform,KYD1258,4,0,accept
13.02.2026,signs of age and wear,KYD1258,4,0,accept
13.02.2026,man,KYD1258,4,0,accept
13.02.2026,multi-layered necklace with beads,KYD1259,4,0,accept
13.02.2026,floral headband,KYD1259,4,0,accept
13.02.2026,girl,KYD1259,4,0,accept
13.02.2026,woman,KYD1259,4,0,accept
13.02.2026,dark blue vest,KYD1259,4,0,accept
13.02.2026,white embroidered blouse,KYD1259,4,0,accept
13.02.2026,a girl,KYD1259,4,0,accept
13.02.2026,dark hair,KYD1259,4,0,accept
13.02.2026,painted portrait,KYD1259,4,0,accept
13.02.2026,portrait of a girl,KYD1259,4,0,accept
13.02.2026,golden chalice,KYD1260,3,0,accept
13.02.2026,saint varvara,KYD1260,3,0,accept
13.02.2026,crown,KYD1260,3,0,accept
13.02.2026,signs of age,KYD1260,2,0,accept
13.02.2026,saint,KYD1260,3,0,accept
13.02.2026,dark green robe,KYD1260,3,0,accept
13.02.2026,red cloak,KYD1260,3,0,accept
13.02.2026,icon,KYD1260,2,0,accept
13.02.2026,flower,KYD1260,3,0,accept
13.02.2026,woman,KYD1260,3,0,accept
13.02.2026,damage,KYD1260,2,0,accept
13.02.2026,white collar,KYD1260,2,0,accept
13.02.2026,religious icon,KYD1260,2,0,accept
13.02.2026,staff,KYD1261,0,1,reject
13.02.2026,dove,KYD1261,1,0,accept
13.02.2026,visible wood grain,KYD1261,1,0,accept
13.02.2026,cracks,KYD1261,1,0,accept
13.02.2026,icon,KYD1261,1,0,accept
13.02.2026,two small painted heads,KYD1261,1,0,accept
13.02.2026,"damaged, circular wooden icon",KYD1261,1,0,accept
13.02.2026,bearded man,KYD1261,2,0,accept
13.02.2026,green and red robe,KYD1261,2,0,accept
13.02.2026,lord savaof,KYD1261,2,0,accept
13.02.2026,blue garment,KYD1264,3,0,accept
13.02.2026,icon,KYD1264,3,0,accept
13.02.2026,red veil,KYD1264,3,0,accept
13.02.2026,virgin mary,KYD1264,3,0,accept
13.02.2026,gold necklace,KYD1264,0,3,reject
13.02.2026,split into two panels,KYD1264,1,2,reject
13.02.2026,white and green dress,KYD1264,1,2,reject
13.02.2026,visible cracks,KYD1264,3,0,accept
13.02.2026,infant jesus,KYD1264,3,0,accept
13.02.2026,wood,KYD1264,3,0,accept
13.02.2026,right panel showing a visible crack,KYD1264,3,0,accept
13.02.2026,damage,KYD1264,3,0,accept
13.02.2026,bogorodica trojerucica,KYD1264,3,0,accept
13.02.2026,visible wood grain and damage,KYD1264,3,0,accept
13.02.2026,red shirt,KYD1265,5,0,accept
13.02.2026,portrait of taras shevchenko,KYD1265,5,0,accept
13.02.2026,taras shevchenko,KYD1265,5,0,accept
13.02.2026,white collar,KYD1265,5,0,accept
13.02.2026,visible cracks,KYD1265,5,0,accept
13.02.2026,portrait,KYD1265,5,0,accept
13.02.2026,dark coat,KYD1265,5,0,accept
13.02.2026,balding man,KYD1265,5,0,accept
13.02.2026,age-related damage,KYD1265,5,0,accept
13.02.2026,canvas,KYD1265,5,0,accept
13.02.2026,fight of ivan bohun with yarema vyshnevetskyi,KYD1266,2,0,accept
13.02.2026,several figures on horseback,KYD1266,0,0,unknown
13.02.2026,yarema vyshnevetskyi,KYD1266,0,0,unknown
13.02.2026,battle scene,KYD1266,1,0,accept
13.02.2026,areas of wear,KYD1266,1,0,accept
13.02.2026,ivan bohun,KYD1266,0,1,reject
13.02.2026,castle,KYD1266,2,0,accept
13.02.2026,visible brushstrokes,KYD1266,0,1,reject
13.02.2026,horses,KYD1266,2,0,accept
13.02.2026,numerous figures on horseback,KYD1267,0,1,reject
13.02.2026,rider,KYD1267,2,0,accept
13.02.2026,black crack in the lower right corner,KYD1267,2,0,accept
13.02.2026,bows,KYD1267,2,0,accept
13.02.2026,"colorful, traditional attire",KYD1267,2,0,accept
13.02.2026,tarasova,KYD1267,2,0,accept
13.02.2026,horseback,KYD1267,2,0,accept
13.02.2026,tarasova nich,KYD1267,2,0,accept
13.02.2026,chaotic battle scene,KYD1267,2,0,accept
13.02.2026,swords,KYD1267,2,0,accept
13.02.2026,night,KYD1267,2,0,accept
13.02.2026,signs of wear and tear,KYD1267,2,0,accept
13.02.2026,mother,KYD1679,2,0,accept
13.02.2026,virgin mary,KYD1679,2,0,accept
13.02.2026,dark cloak,KYD1679,1,0,accept
13.02.2026,golden halo,KYD1679,1,0,accept
13.02.2026,icon,KYD1679,1,0,accept
13.02.2026,white tunic,KYD1679,1,0,accept
13.02.2026,the kazan icon of the mother of god,KYD1679,1,0,accept
13.02.2026,wooden icon,KYD1679,1,0,accept
13.02.2026,red robe,KYD1679,2,0,accept
13.02.2026,visible wood grain,KYD1679,1,0,accept
13.02.2026,paint damage,KYD1679,1,0,accept
13.02.2026,infant jesus,KYD1679,2,0,accept
13.02.2026,red veil,KYD1679,1,0,accept
13.02.2026,golden arch,KYD1680,0,1,reject
13.02.2026,the blessed virgin with a baby,KYD1680,1,0,accept
13.02.2026,paint loss,KYD1680,1,0,accept
13.02.2026,halos,KYD1680,1,0,accept
13.02.2026,icon,KYD1680,1,0,accept
13.02.2026,red robe,KYD1680,1,0,accept
13.02.2026,"dark, hooded garment",KYD1680,1,0,accept
13.02.2026,religious icon,KYD1680,1,0,accept
13.02.2026,dark border,KYD1680,2,0,accept
13.02.2026,cracks,KYD1680,1,0,accept
13.02.2026,baby,KYD1680,2,0,accept
13.02.2026,virgin mary,KYD1680,2,0,accept
13.02.2026,infant jesus,KYD1680,2,0,accept
13.02.2026,geometric symbol,KYD1680,0,1,reject
13.02.2026,light-colored garment,KYD1680,1,0,accept
13.02.2026,red drapery,KYD1680,1,0,accept
13.02.2026,paint damage,KYD1681,1,0,accept
13.02.2026,"jesus christ, the almighty",KYD1681,2,0,accept
13.02.2026,jesus christ,KYD1681,1,0,accept
13.02.2026,black robe,KYD1681,1,0,accept
13.02.2026,visible cracks,KYD1681,1,0,accept
13.02.2026,red garment,KYD1681,1,0,accept
13.02.2026,painted icon,KYD1681,1,0,accept
13.02.2026,large round wooden object,KYD1681,1,0,accept
13.02.2026,icon,KYD1681,1,0,accept
13.02.2026,long dark hair,KYD1681,1,0,accept
13.02.2026,our lady of okhtyrka,KYD1682,2,0,accept
13.02.2026,red robe with gold trim,KYD1682,2,0,accept
13.02.2026,depiction of a woman with a halo,KYD1682,1,0,accept
13.02.2026,crucifix,KYD1682,0,0,unknown
13.02.2026,visible paint cracking,KYD1682,1,0,accept
13.02.2026,peeling,KYD1682,1,0,accept
13.02.2026,icon,KYD1682,1,0,accept
13.02.2026,woman with a halo,KYD1682,1,0,accept
13.02.2026,religious icon,KYD1682,1,0,accept
13.02.2026,saint,KYD1682,1,0,accept
13.02.2026,dark inner garment,KYD1682,1,0,accept
13.02.2026,dark blue garment,KYD1683,0,1,reject
13.02.2026,infant jesus,KYD1683,2,0,accept
13.02.2026,baby,KYD1683,2,0,accept
13.02.2026,red veil,KYD1683,2,0,accept
13.02.2026,peeling paint,KYD1683,1,0,accept
13.02.2026,star on head,KYD1683,1,0,accept
13.02.2026,star,KYD1683,0,1,reject
13.02.2026,gold crown,KYD1683,0,1,reject
13.02.2026,white and gold dress,KYD1683,0,1,reject
13.02.2026,aged,KYD1683,1,0,accept
13.02.2026,significant age,KYD1683,1,0,accept
13.02.2026,icon,KYD1683,1,0,accept
13.02.2026,deterioration,KYD1683,1,0,accept
13.02.2026,damaged,KYD1683,1,0,accept
13.02.2026,religious icon,KYD1683,1,0,accept
13.02.2026,visible cracks,KYD1683,1,0,accept
13.02.2026,virgin mary,KYD1683,1,0,accept
13.02.2026,the blessed virgin with a baby,KYD1683,2,0,accept
13.02.2026,skull,KYD1684,0,0,unknown
13.02.2026,jesus christ,KYD1684,2,0,accept
13.02.2026,red cloth,KYD1684,0,0,unknown
13.02.2026,flowers,KYD1684,2,0,accept
13.02.2026,visible cracks,KYD1684,2,0,accept
13.02.2026,dark spots,KYD1684,1,0,accept
13.02.2026,reclining figure,KYD1684,0,1,reject
13.02.2026,poor condition,KYD1684,1,0,accept
13.02.2026,vase,KYD1684,1,0,accept
13.02.2026,cross,KYD1684,2,0,accept
13.02.2026,"jesus christ, the lidless eye",KYD1684,2,0,accept
13.02.2026,icon,KYD1684,2,0,accept
13.02.2026,"damaged, aged painting",KYD1684,2,0,accept
13.02.2026,rooster,KYD1684,0,1,reject
13.02.2026,red robe,KYD1685,3,0,accept
13.02.2026,saint,KYD1685,4,0,accept
19.03.2026,"Our Lady of the Kyivan Caves Lavra with its two founders, Antonius and Theodosius.",KYD1685,4,0,accept
19.03.2026,"Our Lady of the Kyivan Caves Lavra with its two founders, Sts. Anthony and Theodosius",KYD1685,3,0,accept
13.02.2026,icon,KYD1685,3,0,accept
13.02.2026,white and blue garment,KYD1685,0,0,unknown
13.02.2026,virgin mary,KYD1685,3,1,accept
13.02.2026,infant jesus,KYD1685,3,1,accept
13.02.2026,painted wooden icon,KYD1685,2,0,accept
13.02.2026,two men,KYD1685,1,0,accept
13.02.2026,cracks,KYD1685,1,0,accept
13.02.2026,dark robes with red trim,KYD1685,1,0,accept
13.02.2026,our lady of pechersk with the saint monks,KYD1685,1,0,accept
13.02.2026,crown,KYD1685,1,0,accept
13.02.2026,gold halo,KYD1685,3,0,accept
13.02.2026,holes,KYD1685,2,0,accept
13.02.2026,washboard,KYD1686,1,0,accept
13.02.2026,christ carrying the cross and our lady of sorrows,KYD1686,1,0,accept
13.02.2026,deep grooves,KYD1686,1,0,accept
13.02.2026,wooden tool,KYD1686,1,0,accept
13.02.2026,wooden object,KYD1686,1,0,accept
13.02.2026,discoloration,KYD1686,1,0,accept
13.02.2026,traditional tool,KYD1686,0,0,unknown
13.02.2026,icon,KYD1686,1,0,accept
13.02.2026,visible grain,KYD1686,1,0,accept
13.02.2026,signs of wear,KYD1686,1,0,accept
13.02.2026,weathered appearance,KYD1686,1,0,accept
13.02.2026,age,KYD1686,1,0,accept
13.02.2026,bearded man,KYD1687,1,0,accept
13.02.2026,small cross,KYD1687,1,0,accept
13.02.2026,paint cracking,KYD1687,1,0,accept
13.02.2026,peeling,KYD1687,1,0,accept
13.02.2026,"jesus christ, the almighty",KYD1687,1,0,accept
13.02.2026,seated pose,KYD1687,1,0,accept
13.02.2026,jesus christ,KYD1687,1,0,accept
13.02.2026,red garment,KYD1687,1,0,accept
13.02.2026,dark robe,KYD1687,1,0,accept
13.02.2026,icon,KYD1687,1,0,accept
13.02.2026,baby,KYD1688,2,0,accept
13.02.2026,icon,KYD1688,2,0,accept
13.02.2026,infant jesus,KYD1688,1,0,accept
13.02.2026,dark veil,KYD1688,1,0,accept
13.02.2026,worn,KYD1688,1,0,accept
13.02.2026,the blessed virgin with a baby,KYD1688,1,0,accept
13.02.2026,golden halos,KYD1688,0,0,unknown
13.02.2026,religious painting,KYD1688,1,0,accept
13.02.2026,visible damage to the surface,KYD1688,1,0,accept
13.02.2026,white dress,KYD1688,1,0,accept
13.02.2026,virgin mary,KYD1688,1,0,accept
13.02.2026,red garment,KYD1688,1,0,accept
13.02.2026,cracked,KYD1688,1,0,accept
13.02.2026,cracks,KYD1689,2,0,accept
13.02.2026,red veil,KYD1689,2,0,accept
13.02.2026,infant jesus,KYD1689,2,0,accept
13.02.2026,virgin mary,KYD1689,2,0,accept
13.02.2026,holes,KYD1689,2,0,accept
13.02.2026,red robe,KYD1689,2,0,accept
13.02.2026,icon,KYD1689,2,0,accept
13.02.2026,peeling paint,KYD1689,2,0,accept
13.02.2026,the virgin mary of tenderness,KYD1689,0,0,unknown
13.02.2026,green and yellow dress,KYD1689,2,0,accept
13.02.2026,paint damage,KYD1690,2,0,accept
13.02.2026,striped garment,KYD1690,0,0,unknown
13.02.2026,virgin mary,KYD1690,0,0,unknown
13.02.2026,infant jesus,KYD1690,0,0,unknown
13.02.2026,depiction,KYD1690,2,0,accept
13.02.2026,simple halo,KYD1690,0,1,reject
13.02.2026,holes,KYD1690,2,0,accept
13.02.2026,cracked,KYD1690,2,0,accept
13.02.2026,golden halo,KYD1690,1,0,accept
13.02.2026,red and green robe,KYD1690,2,0,accept
13.02.2026,the blessed virgin with a baby,KYD1690,2,0,accept
13.02.2026,icon,KYD1690,2,0,accept
13.02.2026,baby,KYD1690,2,0,accept
13.02.2026,icon,KYD1691,2,0,accept
13.02.2026,peeling paint,KYD1691,2,0,accept
13.02.2026,the blessed virgin with a baby,KYD1691,2,0,accept
13.02.2026,red robe with gold trim,KYD1691,2,0,accept
13.02.2026,infant jesus,KYD1691,2,0,accept
13.02.2026,baby,KYD1691,2,0,accept
13.02.2026,green garment,KYD1691,2,0,accept
13.02.2026,golden halo,KYD1691,2,0,accept
13.02.2026,visible cracks,KYD1691,2,0,accept
13.02.2026,virgin mary,KYD1691,2,0,accept
13.02.2026,painted wooden icon,KYD1692,2,0,accept
13.02.2026,dragon,KYD1692,2,0,accept
13.02.2026,cracks,KYD1692,2,0,accept
13.02.2026,icon,KYD1692,2,0,accept
13.02.2026,armor,KYD1692,1,0,accept
13.02.2026,red cape,KYD1692,2,0,accept
13.02.2026,horse,KYD1692,2,0,accept
13.02.2026,st. yuri the,KYD1692,0,0,unknown
13.02.2026,st. yuri the slayer of a dragon,KYD1692,2,0,accept
13.02.2026,sword,KYD1692,0,1,reject
13.02.2026,figure in armor,KYD1692,1,0,accept
13.02.2026,visible grain,KYD1692,2,0,accept
13.02.2026,the kazan icon of the mother of god,KYD1693,2,0,accept
13.02.2026,white tunic,KYD1693,2,0,accept
13.02.2026,visible signs of age,KYD1693,2,0,accept
13.02.2026,painted wooden icon,KYD1693,2,0,accept
13.02.2026,cracks,KYD1693,0,0,unknown
13.02.2026,halo,KYD1693,2,0,accept
13.02.2026,paint loss,KYD1693,2,0,accept
13.02.2026,icon,KYD1693,2,0,accept
13.02.2026,virgin mary,KYD1693,2,0,accept
13.02.2026,gold halo,KYD1693,2,0,accept
13.02.2026,mother,KYD1693,2,0,accept
13.02.2026,infant jesus,KYD1693,2,0,accept
13.02.2026,dark cloak,KYD1693,1,0,accept
13.02.2026,red veil,KYD1693,0,1,reject
13.02.2026,red robe,KYD1693,2,0,accept
13.02.2026,peeling paint,KYD1694,0,2,reject
19.03.2026,St Alexandra of Rome,KYD1694,1,0,accept
13.02.2026,staff,KYD1694,0,2,reject
13.02.2026,rocky outcrop,KYD1694,0,1,reject
13.02.2026,st. yuri the,KYD1694,0,1,reject
13.02.2026,small figure,KYD1694,2,0,accept
13.02.2026,st. yuri the slayer of a dragon,KYD1694,2,0,accept
13.02.2026,saint,KYD1694,3,0,accept
13.02.2026,horse,KYD1694,3,0,accept
19.03.2026,St George killing the dragon,KYD1694,1,0,accept
13.02.2026,cracks,KYD1694,2,0,accept
13.02.2026,saint on horseback,KYD1694,3,0,accept
13.02.2026,icon,KYD1694,3,0,accept
13.02.2026,red cloth,KYD1694,2,0,accept
13.02.2026,dragon,KYD1694,2,0,accept
13.02.2026,attacking a green dragon,KYD1694,2,0,accept
13.02.2026,religious icon,KYD1694,3,0,accept
13.02.2026,virgin mary,KYD1695,2,0,accept
13.02.2026,infant jesus,KYD1695,2,0,accept
13.02.2026,yellow garment,KYD1695,2,0,accept
13.02.2026,baby,KYD1695,2,0,accept
13.02.2026,wooden surface,KYD1695,2,0,accept
13.02.2026,light-colored robe,KYD1695,2,0,accept
13.02.2026,religious painting,KYD1695,2,0,accept
13.02.2026,icon,KYD1695,2,0,accept
13.02.2026,paint damage,KYD1695,2,0,accept
13.02.2026,the blessed virgin with a baby,KYD1695,2,0,accept
13.02.2026,cracks,KYD1695,2,0,accept
13.02.2026,dark blue or black veil,KYD1695,2,0,accept
13.02.2026,icon,KYD1696,1,0,accept
13.02.2026,cracks,KYD1696,1,0,accept
13.02.2026,green robe with gold trim,KYD1696,1,0,accept
13.02.2026,painted icon,KYD1696,1,0,accept
13.02.2026,crowned female figure,KYD1696,1,0,accept
13.02.2026,martyr,KYD1696,1,0,accept
13.02.2026,sword,KYD1696,1,0,accept
13.02.2026,dark cloak,KYD1696,1,0,accept
13.02.2026,chalice,KYD1696,1,0,accept
13.02.2026,paint loss,KYD1696,1,0,accept
13.02.2026,the great martyr varvara,KYD1696,1,0,accept
13.02.2026,damaged icon,KYD1697,1,0,accept
13.02.2026,halos,KYD1697,1,0,accept
13.02.2026,icon,KYD1697,1,0,accept
13.02.2026,red robe with gold trim,KYD1697,1,0,accept
13.02.2026,visible holes,KYD1697,1,0,accept
13.02.2026,white and green dress,KYD1697,1,0,accept
13.02.2026,red veil,KYD1697,1,0,accept
13.02.2026,cracks,KYD1697,1,0,accept
13.02.2026,virgin mary,KYD1697,1,0,accept
13.02.2026,infant jesus,KYD1697,1,0,accept
13.02.2026,our lady of the way,KYD1697,1,0,accept
13.02.2026,pinecones,KYD1697,1,0,accept
13.02.2026,visible cracks,KYD1698,1,0,accept
13.02.2026,female figure,KYD1698,1,0,accept
13.02.2026,icon,KYD1698,1,0,accept
13.02.2026,brown robe,KYD1698,1,0,accept
13.02.2026,damaged wooden icon,KYD1698,1,0,accept
13.02.2026,gold necklace,KYD1698,1,0,accept
13.02.2026,peeling paint,KYD1698,1,0,accept
13.02.2026,the great martyr varvara,KYD1698,1,0,accept
13.02.2026,golden chalice,KYD1698,1,0,accept
13.02.2026,golden halo,KYD1698,1,0,accept
13.02.2026,crown,KYD1698,1,0,accept
13.02.2026,martyr,KYD1698,1,0,accept
13.02.2026,aged surface,KYD1700,1,0,accept
13.02.2026,light-colored robe,KYD1700,1,0,accept
13.02.2026,visible cracks,KYD1700,1,0,accept
13.02.2026,weathered,KYD1700,0,0,unknown
13.02.2026,eastern orthodox icons,KYD1700,2,0,accept
19.03.2026,"This is St Nicholas, not St. Michael.",KYD1700,2,0,accept
13.02.2026,religious figure,KYD1700,2,0,accept
13.02.2026,icon,KYD1700,2,0,accept
13.02.2026,crown,KYD1700,0,0,unknown
13.02.2026,st. michael,KYD1700,0,2,reject
13.02.2026,small object,KYD1700,0,2,reject
13.02.2026,bearded man,KYD1700,0,0,unknown
13.02.2026,rust spots,KYD1700,2,0,accept
13.02.2026,st. michael and,KYD1701,0,2,reject
13.02.2026,red and gold vestments,KYD1701,1,0,accept
13.02.2026,paint cracking,KYD1701,0,0,unknown
13.02.2026,woman,KYD1701,0,0,unknown
13.02.2026,book,KYD1701,1,0,accept
13.02.2026,peeling,KYD1701,1,0,accept
13.02.2026,child,KYD1701,1,0,accept
13.02.2026,red robes,KYD1701,1,0,accept
13.02.2026,bearded man,KYD1701,1,0,accept
19.03.2026,St Nicholas and,KYD1701,2,0,accept
13.02.2026,golden halos,KYD1701,2,0,accept
13.02.2026,mitre,KYD1701,2,0,accept
13.02.2026,icon,KYD1701,2,0,accept
13.02.2026,st. michael and our lady of pochaiv,KYD1701,0,2,reject
13.02.2026,woman,KYD1702,1,0,accept
13.02.2026,young child,KYD1702,1,0,accept
13.02.2026,long white hair,KYD1702,1,0,accept
13.02.2026,halo,KYD1702,1,0,accept
13.02.2026,paint damage,KYD1702,1,0,accept
13.02.2026,visible cracks,KYD1702,1,0,accept
13.02.2026,icon,KYD1702,1,0,accept
13.02.2026,long white beard,KYD1702,1,0,accept
13.02.2026,godhead,KYD1702,1,0,accept
13.02.2026,red head covering,KYD1702,1,0,accept
13.02.2026,"damaged, painted wooden icon",KYD1702,1,0,accept
13.02.2026,poor condition,KYD1702,1,0,accept
13.02.2026,our lady of kazan and the godhead,KYD1702,1,0,accept
13.02.2026,older man,KYD1702,1,0,accept
13.02.2026,right hand,KYD1702,1,0,accept
13.02.2026,vertical crack,KYD1703,0,0,unknown
13.02.2026,bogorodica trojerucica,KYD1703,1,0,accept
13.02.2026,split,KYD1703,0,0,unknown
13.02.2026,white garment,KYD1703,0,0,unknown
13.02.2026,yellow sash,KYD1703,0,0,unknown
13.02.2026,damaged,KYD1703,0,0,unknown
13.02.2026,red robe,KYD1703,0,0,unknown
13.02.2026,virgin mary,KYD1703,1,0,accept
13.02.2026,infant jesus,KYD1703,1,0,accept
13.02.2026,green veil,KYD1703,1,0,accept
13.02.2026,traditional orthodox style,KYD1703,0,0,unknown
13.02.2026,icon,KYD1703,0,0,unknown
13.02.2026,gold halo,KYD1703,0,0,unknown
13.02.2026,white dress,KYD1704,0,0,unknown
13.02.2026,bogorodica trojerucica,KYD1704,1,0,accept
13.02.2026,vertical crack,KYD1704,0,0,unknown
13.02.2026,red robe with gold trim,KYD1704,0,0,unknown
13.02.2026,golden halo,KYD1704,0,0,unknown
13.02.2026,virgin mary,KYD1704,1,0,accept
13.02.2026,icon,KYD1704,0,0,unknown
13.02.2026,green veil,KYD1704,1,0,accept
13.02.2026,small object,KYD1704,0,0,unknown
13.02.2026,infant jesus,KYD1704,1,0,accept
13.02.2026,split down the middle,KYD1704,0,0,unknown
22.03.2026,Holy Trinity,KYD1705,1,0,accept
13.02.2026,yellow collar,KYD1705,0,0,unknown
13.02.2026,icon,KYD1705,1,0,accept
13.02.2026,paint damage,KYD1705,0,0,unknown
13.02.2026,cross,KYD1705,1,0,accept
13.02.2026,golden pyramid,KYD1705,0,0,unknown
13.02.2026,staff,KYD1705,0,0,unknown
13.02.2026,figure in green robe,KYD1705,0,0,unknown
13.02.2026,red robe,KYD1705,0,0,unknown
13.02.2026,young person in red robe,KYD1705,0,0,unknown
13.02.2026,figure in red robe,KYD1705,0,0,unknown
13.02.2026,older man with white beard,KYD1705,0,0,unknown
13.02.2026,dove,KYD1705,0,0,unknown
13.02.2026,green cloak,KYD1705,0,0,unknown
13.02.2026,green robe,KYD1705,0,0,unknown
13.02.2026,religious scene,KYD1705,0,0,unknown
13.02.2026,cracks,KYD1705,0,0,unknown
13.02.2026,coronation of the virgin,KYD1705,1,0,accept
13.02.2026,spear,KYD1706,0,0,unknown
13.02.2026,white horse,KYD1706,1,0,accept
22.03.2026,St George Killing the Dragon,KYD1706,1,0,accept
13.02.2026,st. yuri the,KYD1706,0,1,reject
13.02.2026,red cloak,KYD1706,0,0,unknown
13.02.2026,vertical red paint streaks,KYD1706,1,0,accept
13.02.2026,icon,KYD1706,1,0,accept
13.02.2026,helmet,KYD1706,0,0,unknown
13.02.2026,decorative bridle,KYD1706,0,0,unknown
13.02.2026,female figure,KYD1706,0,1,reject
13.02.2026,st. yuri the slayer of a dragon,KYD1706,0,0,unknown
22.03.2026,The Miracle of St. George Killing the Snake,KYD1706,1,0,accept
13.02.2026,painting,KYD1706,0,0,unknown
13.02.2026,cross with crucified figure,KYD1707,0,0,unknown
13.02.2026,our lady of okhtyrka,KYD1707,0,0,unknown
13.02.2026,vertical crack down the center,KYD1707,0,0,unknown
13.02.2026,long dark hair,KYD1707,0,0,unknown
13.02.2026,icon,KYD1707,0,0,unknown
13.02.2026,cracks,KYD1707,0,0,unknown
13.02.2026,blue garment,KYD1707,0,0,unknown
13.02.2026,red robe with gold trim,KYD1707,0,0,unknown
13.02.2026,"figure, likely jesus christ",KYD1707,0,0,unknown
13.02.2026,peeling paint,KYD1707,0,0,unknown
13.02.2026,wooden icon,KYD1707,0,0,unknown
22.03.2026,The Three-Handed  Virgin Mary,KYD1708,1,0,accept
22.03.2026,Hilandar Monastery in Mount Athos,KYD1708,1,0,accept
13.02.2026,bogorodica trojerucica,KYD1708,0,0,unknown
13.02.2026,golden halos,KYD1708,0,0,unknown
13.02.2026,white dress,KYD1708,0,0,unknown
13.02.2026,vertical cracks,KYD1708,0,0,unknown
13.02.2026,red robe,KYD1708,0,0,unknown
13.02.2026,icon,KYD1708,0,0,unknown
13.02.2026,damaged wooden icon,KYD1708,0,0,unknown
13.02.2026,virgin mary,KYD1708,0,0,unknown
13.02.2026,dark stains,KYD1708,0,0,unknown
13.02.2026,green veil,KYD1708,0,0,unknown
13.02.2026,infant jesus,KYD1708,0,0,unknown
13.02.2026,red head covering,KYD1708,0,0,unknown
22.03.2026,The Miracle of St. George Killing the Snake,KYD1709,1,0,accept
13.02.2026,saint on horseback,KYD1709,0,0,unknown
13.02.2026,paint loss,KYD1709,0,0,unknown
13.02.2026,killing a dragon,KYD1709,1,0,accept
13.02.2026,decorative border,KYD1709,0,0,unknown
13.02.2026,red cloak,KYD1709,0,0,unknown
22.03.2026,St George Killing the Dragon,KYD1709,1,0,accept
13.02.2026,cracks,KYD1709,0,0,unknown
13.02.2026,icon,KYD1709,1,0,accept
13.02.2026,horse,KYD1709,1,0,accept
13.02.2026,st. yuri the,KYD1709,0,1,reject
13.02.2026,st. yuri the slayer of a dragon,KYD1709,0,1,reject
13.02.2026,crown,KYD1709,0,0,unknown
13.02.2026,dragon,KYD1709,1,0,accept
13.02.2026,saint,KYD1709,1,0,accept
22.03.2026,Mother of God,KYD1710,1,0,accept
13.02.2026,white dress,KYD1710,0,0,unknown
13.02.2026,our lady of pochaiv,KYD1710,1,0,accept
13.02.2026,paint damage,KYD1710,0,0,unknown
13.02.2026,infant jesus,KYD1710,0,0,unknown
13.02.2026,watermark,KYD1710,0,0,unknown
13.02.2026,golden halo,KYD1710,0,0,unknown
13.02.2026,icon,KYD1710,0,0,unknown
13.02.2026,visible cracks,KYD1710,0,0,unknown
13.02.2026,left side damage,KYD1710,0,0,unknown
13.02.2026,red robe with gold trim,KYD1710,0,0,unknown
13.02.2026,damaged wooden icon,KYD1710,0,0,unknown
13.02.2026,virgin mary,KYD1710,1,0,accept
22.03.2026,Madonna della Strada,KYD1711,0,0,unknown
22.03.2026,St. Ignatius Loyola,KYD1711,1,0,accept
22.03.2026,Madonna Della Strada,KYD1711,2,0,accept
22.03.2026,The Most Holy Mother of God,KYD1711,1,0,accept
22.03.2026,Virgin Mary the Guide,KYD1711,1,0,accept
13.02.2026,blue undergarment,KYD1711,0,0,unknown
13.02.2026,yellow garment,KYD1711,0,0,unknown
13.02.2026,wear,KYD1711,0,0,unknown
13.02.2026,signs of age,KYD1711,0,0,unknown
13.02.2026,icon,KYD1711,1,0,accept
13.02.2026,golden halo,KYD1711,0,0,unknown
13.02.2026,our lady of the way,KYD1711,1,0,accept
13.02.2026,infant jesus,KYD1711,0,0,unknown
13.02.2026,vertical crack,KYD1711,0,0,unknown
22.03.2026,Jesuits,KYD1711,1,0,accept
13.02.2026,red veil,KYD1711,0,0,unknown
13.02.2026,virgin mary,KYD1711,0,0,unknown
13.02.2026,red robe,KYD1711,0,0,unknown
13.02.2026,icon,KYD1712,0,0,unknown
13.02.2026,simple white garment,KYD1712,0,0,unknown
13.02.2026,cracks,KYD1712,0,0,unknown
13.02.2026,our lady of pochaiv,KYD1712,0,0,unknown
13.02.2026,virgin mary,KYD1712,0,0,unknown
13.02.2026,paint wear,KYD1712,0,0,unknown
13.02.2026,painted wooden icon,KYD1712,0,0,unknown
13.02.2026,golden halo,KYD1712,0,0,unknown
13.02.2026,infant jesus,KYD1712,0,0,unknown
13.02.2026,red robe with gold trim,KYD1712,0,0,unknown
13.02.2026,jeweled crown,KYD1712,0,0,unknown
13.02.2026,golden halo,KYD1713,0,0,unknown
13.02.2026,red cloak,KYD1713,0,0,unknown
13.02.2026,icon,KYD1713,0,0,unknown
13.02.2026,"damaged, wooden icon",KYD1713,0,0,unknown
13.02.2026,paint damage,KYD1713,0,0,unknown
13.02.2026,the great martyr varvara,KYD1713,0,0,unknown
13.02.2026,dark robe with gold trim,KYD1713,0,0,unknown
13.02.2026,visible vertical cracks,KYD1713,0,0,unknown
